Dialogue_ID,Utterance_ID,Recognition_ID,Speaker,Utterance,Actual_Emotion,Predicted_Emotion
175,2,175_2,Rachel,"Okay.  Oh wait! Umm, did you send those contracts to Milan?",surprise,surprise
175,3,175_3,Tag,If this is your idea of sexy talk?,surprise,anger
175,4,175_4,Rachel,"No seriously, yknow the contracts I gave you, did you overnight them?",fear,anger
175,5,175_5,Tag,What contracts?,neutral,anger
175,6,175_6,Rachel,Okay please tell me that this is just one of your jokes that you do that I dont get.,joy,sadness
175,7,175_7,Tag,Like what?,neutral,anger
175,8,175_8,Rachel,"Yknow, like the thing when you put the phone in your pants?",disgust,surprise
175,9,175_9,Rachel,Tag!,anger,anger
175,10,175_10,Rachel,Im serious!,anger,anger
175,11,175_11,Rachel,This isnt funny!,anger,anger
175,12,175_12,Rachel,Those contracts absolutely had to go out today!,anger,anger
175,13,175_13,Tag,"Rach, Im sorry, but you didnt give me any contracts!",surprise,anger
175,14,175_14,Rachel,Yes I did! And I put a little,anger,anger
175,15,175_15,Tag,"Im telling you, you never gave them to me.",neutral,anger
175,16,175_16,Rachel,"Yknow what Tag, if we went down to the office you would see those contracts sitting on your desk.",anger,anger
175,17,175_17,Tag,"No, I would see you looking embarrassed because they are",anger,anger
175,18,175_18,Rachel,Or maybe you would see me looking embarrassed because you are talking on the phone with your crotch!,disgust,anger
175,19,175_19,Tag,You wanna go down to the office right now?,neutral,anger
175,20,175_20,Rachel,"No! Come on its late, were not gonna go down to the office.",anger,anger
175,21,175_21,Tag,Okay I understand.  I wouldnt want to be proved wrong either.,neutral,sadness
175,22,175_22,Rachel,Okay get your coat!  Oh! When did you unhook this?  Nice work!,joy,joy
180,0,180_0,Chandler,"...I'm, I'm okay.",neutral,sadness
180,1,180_1,Chandler,"That sounds good. I'll call you- or you call me, whatever...",neutral,neutral
180,2,180_2,Chandler,Okay.,neutral,neutral
180,3,180_3,All,Bye.,neutral,neutral
180,4,180_4,Phoebe,Whoo-hoo!,joy,joy
180,5,180_5,Monica,"Yeah, there you go!",joy,joy
180,6,180_6,Ross,Second date!,joy,joy
180,7,180_7,Chandler,...I dunno.,neutral,neutral
180,8,180_8,Chandler,"Well, she seems very nice and everything, but that whole thing about her coming all the way down here, just to see if I was okay?",anger,disgust
180,9,180_9,Chandler,"I mean,... how needy is that?",disgust,disgust
181,0,181_0,Joey,Remember when you where a kid and your Mom would drop you off at the movies with a jar of jam and a little spoon?,neutral,sadness
181,1,181_1,Rachel,You're so pretty.,joy,joy
181,2,181_2,Phoebe,Hi!,joy,joy
181,3,181_3,All,"Hey, Phoebe.",neutral,neutral
181,4,181_4,Phoebe,"Hey, oh, you know that guy who's been following me? I talked to him today.",neutral,fear
181,5,181_5,Joey,You talked to him. Are you crazy?,surprise,anger
182,0,182_0,Phoebe,"Thank you, Happy Holidays.",joy,joy
182,1,182_1,Phoebe,"Now, that's trash. Young lady, you can't  Hey! Stop that young lady, she donated trash!",anger,anger
182,2,182_2,Phoebe,Hey!!,anger,anger
182,3,182_3,Phoebe,The charity's on fire!,fear,fear
182,4,182_4,Phoebe,Help!,fear,fear
182,5,182_5,Phoebe,Oh good!,joy,surprise
182,6,182_6,Phoebe,"Thank you, I need that.",joy,neutral
182,7,182_7,Phoebe,Whoa!,surprise,surprise
182,8,182_8,Phoebe,What is that?!,surprise,surprise
182,9,182_9,Phoebe,It's nine o'clock in the morning!,surprise,surprise
183,0,183_0,Female Clerk,Can I help you?,neutral,neutral
183,1,183_1,Joey,"Uh yeah, where-wheres the guy who decides whos pictures go up on the wall?",neutral,neutral
183,2,183_2,Female Clerk,Hes not here right now.,neutral,neutral
183,3,183_3,Joey,"Oh, youre kidding me!",anger,surprise
183,4,183_4,Joey,"All-all right, well make sure you tell him that Joey Tribbiani stopped by to drop off all of these clothes.",neutral,anger
183,5,183_5,Joey,Okay?,neutral,neutral
183,6,183_6,Joey,Im an actor. Im kinda getting my picture up there on the wall.,neutral,joy
183,7,183_7,Female Clerk,"Yknow, there are two people who could put your picture up there.",neutral,disgust
183,8,183_8,Joey,"Oh really? Well, maybe you and I go out for drinks?  Youre the other one right?",neutral,joy
186,0,186_0,Chandler,"Ah, no-no-no just Ross. Ross and Joey is embarrassing enough.",disgust,disgust
186,1,186_1,Ross,"Uh actually, sorry I cant even make it. Im seeing Mona again tonight.",neutral,sadness
186,2,186_2,Chandler,I understand: who would cancel an actual date to go to a fake bachelor party?,neutral,anger
186,3,186_3,Joey,Im sorry I gotta cancel tonight baby,sadness,sadness
185,0,185_0,Ross,"Thanks for the coffee, or bedankt voor de koffie, Gunter.",neutral,neutral
185,1,185_1,Ross,"Yeah, were done.",neutral,neutral
185,2,185_2,Ross,Ezel? Ezel? Ezel?,surprise,anger
185,3,185_3,Joey,"Hey Ross! Listen, do you want to go see that new Imax movie on tide pools?",joy,joy
185,4,185_4,Ross,Really?!,surprise,surprise
185,5,185_5,Joey,"No. But I got Knicks tickets for you, me, and Chandler.",neutral,joy
185,6,185_6,Ross,Sweet!,joy,joy
185,7,185_7,Joey,"All right, well finish your coffee; lets go.",neutral,neutral
184,0,184_0,Phoebe,"Yeah, and it really freaked me out! And after a while I even tried to hurt you and it just spurred you on.",sadness,anger
184,1,184_1,Monica,What?! Youre crazy! Theres nothing sexual about the noises I make!,surprise,anger
184,2,184_2,Phoebe,Theres nothing sexual about this?,anger,anger
184,3,184_3,Phoebe,Oo God!,sadness,surprise
184,4,184_4,Phoebe,What are you looking at?!,anger,anger
184,5,184_5,Phoebe,I mean hi.,neutral,surprise
184,6,184_6,Monica,"Oh myThis is so embarrassing. Oh my God, Im never gonna get massaged again!",fear,sadness
184,7,184_7,Phoebe,"No, you cant let this stop you from getting massages!",sadness,joy
184,8,184_8,Phoebe,"No look, I have, I have lots of clients that make the same noises you do!",neutral,surprise
184,9,184_9,Monica,Really?!,surprise,surprise
184,10,184_10,Phoebe,"Well not clients, lovers. But lets just yknow, try it again. Come back and-and well work through it.",neutral,joy
184,11,184_11,Monica,Are you sure?,surprise,surprise
184,12,184_12,Phoebe,Yes.,neutral,neutral
184,13,184_13,Monica,I guess.,neutral,sadness
184,14,184_14,Phoebe,"Great! Okay, if youll just excuse me.  So, did you hear something you liked?",joy,joy
187,0,187_0,Kim,"So it's down to these two, Nancy I know you like this one and I think I agree. Rachel, what do you think?",neutral,neutral
187,1,187_1,Rachel,"Well umm, that one is pretty but uh, I just, I just love this fabric  Sorry.",neutral,joy
187,2,187_2,Kim,"Oh don't be sorry, that's part of your job here to give your opinions and then I take credit for them--I'm kidding.",neutral,joy
187,3,187_3,Nancy,"She is kidding, but don't ever disagree with her again. Okay, now I'm kidding!",joy,anger
187,4,187_4,Rachel,"Oh, what a fun office.",joy,joy
187,5,187_5,Kim,"I don't know which one, but I do know I need a cigarette.",neutral,sadness
187,6,187_6,Kim,"So what do you say we take a break, we go outside, and we'll figure this out when we come back?",neutral,neutral
187,7,187_7,Kim,Rachel? Do you smoke?,neutral,disgust
187,8,187_8,Rachel,"Oh no, my dad's a doctor and he would always tell me just horror storiesabout ghosts and goblins who totally supported the princess's right to smoke.",neutral,surprise
188,0,188_0,Joey,What?,neutral,surprise
188,1,188_1,Ross,Peach pit.,neutral,surprise
188,2,188_2,Chandler,"Yes, Bunny?",neutral,neutral
188,3,188_3,Ross,"Peach pit. That night we, uh- we had-",neutral,neutral
188,4,188_4,Joey,-Peaches?,neutral,surprise
188,5,188_5,Ross,"Actually, nectarines, but basically...",neutral,neutral
188,6,188_6,Chandler,Could've been a peach.,neutral,joy
188,7,188_7,Ross,"Then, uh, then we got dressed, and I-I... I walked her to the-  -the bus stop... I'm fine.",neutral,sadness
188,8,188_8,Joey,"Hey, that woman's got an ass like Carol's!  What? Thought we were trying to find stuff.",joy,disgust
189,0,189_0,Joey,All right!,joy,joy
189,1,189_1,Joey,Westminster Abbey!,joy,joy
189,2,189_2,Joey,"Hands down, best Abbey Ive ever seen.",joy,joy
189,3,189_3,Joey,Hey!,joy,joy
189,4,189_4,Joey,Okay.,neutral,neutral
189,5,189_5,Joey,"What do you think of the Abbey, Chandler?",neutral,joy
189,6,189_6,Chandler,"I think its great. Its great. Yknow, theyre thinking of changing the name of this place.",neutral,neutral
189,7,189_7,Joey,Really? To what?,surprise,surprise
189,8,189_8,Chandler,To Put the Camera Away!!!,anger,anger
189,9,189_9,Joey,"Man,",neutral,surprise
190,0,190_0,Chandler,"Y'know, I can't believe I'm getting my nails done!  And",surprise,joy
190,1,190_1,Rachel,"Chandler, theres a guy right over there.",neutral,surprise
190,2,190_2,Chandler,Thats a mailman! Thats,surprise,surprise
190,3,190_3,Rachel,"Chandler, dont worry! This doesnt make you any less of a guy!",neutral,joy
190,4,190_4,Chandler,"Hey, you know who used to have nails like that?",neutral,disgust
193,0,193_0,Ross,"Yes, I made it!",joy,joy
193,1,193_1,Ross,Im on time!,joy,joy
193,2,193_2,Ross,"Okay, why dont we all uh,  open our books to page 23.",neutral,neutral
193,3,193_3,Ross,Where  Where you will seea uha bunch of uhred spots.,neutral,surprise
193,4,193_4,Ross,"Okay,  umm, why dont, why dont you all start to read, while I",neutral,sadness
191,0,191_0,Chandler,"Eh..., I dont, I dont know.",sadness,sadness
191,1,191_1,Rachel,What?,neutral,surprise
191,2,191_2,Chandler,"Well, as old as he is in dog years, do you think Snoopy should still be allowed to fly this thing?",sadness,surprise
191,3,191_3,Gunther,Rachel?,neutral,neutral
191,4,191_4,Rachel,Yeah.,neutral,neutral
191,5,191_5,Gunther,"Do you remember when you first came here, how you spent two weeks getting trained by another waitress?",neutral,sadness
191,6,191_6,Rachel,"Oh, sure! Do you need me to train somebody new?",joy,neutral
191,7,191_7,Gunther,"Good one. Actually, ah, Terry wants you to take the training again, whenever.",neutral,anger
191,8,191_8,Rachel,"Eh, do you believe that?",surprise,sadness
191,9,191_9,Chandler,Yeah?,neutral,neutral
194,0,194_0,Rachel,"Yeah, all right. All right! Just keep walkin'! All right?",anger,anger
194,1,194_1,Rachel,"Ross! What are you I'm sorry sir. I just, I think he just really likes you.",neutral,sadness
194,2,194_2,Ross,Hey! Y'know that teacher who had a baby with her student?,neutral,surprise
194,3,194_3,Ross,What the? What,surprise,anger
194,4,194_4,Flight Attendant,Miss? May I help you?,neutral,surprise
192,0,192_0,Chandler,"Hey honey, you got the kind with the little girl, you said we were gonna to get the kind with the baby.",anger,anger
192,1,192_1,Monica,"No, you said the baby creeps you out.",neutral,anger
192,2,192_2,Chandler,"No, the little girl creeps me out.",anger,disgust
192,3,192_3,Monica,You said the baby.,neutral,anger
192,4,192_4,Chandler,Why would the baby creep me out?,anger,surprise
192,5,192_5,Monica,Why would the little girl creep you out?,anger,surprise
192,6,192_6,Phoebe,"You guys, Im sorry, could you please talk a little slower?",neutral,sadness
192,7,192_7,Chandler,This is going in your book?,surprise,anger
192,8,192_8,Phoebe,"Yeah, its about relationships. Yknow? The traps, the pitfalls, what not to do, keep going. This stuff is great!",joy,joy
192,9,192_9,Monica,What?! Excuse me!,surprise,anger
192,10,192_10,Phoebe,And how none of it matters when the people really love each other.,neutral,joy
192,11,192_11,Phoebe,And how people will believe anything you tell them as long as its a compliment.,neutral,joy
197,0,197_0,The Fan,Excuse me.,neutral,neutral
197,1,197_1,Phoebe,Yeah?,neutral,neutral
197,2,197_2,The Fan,Are you Phoebe Buffay?,neutral,surprise
197,3,197_3,Phoebe,Yeah.,neutral,neutral
197,4,197_4,The Fan,"Can-can I get your autograph, Im your biggest fan.",joy,joy
195,0,195_0,Chandler,"Okay look, don't...don't be mad okay?",fear,sadness
195,1,195_1,Chandler,"But after I unpacked the boxes I wanted to do something nice for you, so, I-I-I cleaned the apartment.",neutral,sadness
195,2,195_2,Chandler,"So I moved everything around and then I forgot where it, where it went back and I'm sorry, I'm very sorry, I'm sorry, I'm sorry.",sadness,sadness
195,3,195_3,Monica,"It's okay. Chandler, are you afraid of me or something?",neutral,surprise
195,4,195_4,Chandler,Do you want me to be afraid of you?,neutral,anger
195,5,195_5,Monica,Of course not.,neutral,neutral
195,6,195_6,Monica,"I mean gosh, Chandler what you did, it's, it's a wonderful thing and I really appreciate it.",joy,joy
195,7,195_7,Monica,"I know I have this weird thing where I want everything to be in the perfect place, but I'd never expect you to worry about that.",joy,joy
195,8,195_8,Chandler,Really?,surprise,surprise
195,9,195_9,Monica,Of course!,neutral,joy
195,10,195_10,Chandler,Oh well you're the best. You come here to me.,joy,joy
195,11,195_11,Monica,"All right, hold on okay? First thing's first.  Okay, now did Ross sit",neutral,neutral
196,0,196_0,Ross,"Okay, that's it. I cannot make this decision! It is",anger,anger
196,1,196_1,Monica,"A Magic Eight ball?! You can't be serious, you can't make this decision with a toy!",disgust,anger
196,2,196_2,Phoebe,"Ooh, it's not a toy.",anger,joy
196,3,196_3,Ross,"Well, I don't know what else to do.",sadness,sadness
196,4,196_4,Ross,"I mean, I either keep my wife and lose one of my-my-my best friends or I keep my friend and get divorced the second time before I'm 30!",anger,sadness
196,5,196_5,Ross,"So-so if anyone has-has a better suggestion, let's hear it!",anger,sadness
196,6,196_6,Ross,'Cause I-I got nothing!,anger,sadness
196,7,196_7,Ross,"All right, don't be shy, any suggestion will do.",anger,joy
196,8,196_8,Ross,Okay then.,neutral,sadness
196,9,196_9,Ross,Here we go.,neutral,neutral
196,10,196_10,Ross,"Magic 8 Ball, should I never see Rachel again?",neutral,sadness
196,11,196_11,Ross,Ask again later.,neutral,neutral
196,12,196_12,Ross,Later is not good enough.,anger,anger
196,13,196_13,Ross,Ask again later.,neutral,anger
196,14,196_14,Ross,What the hell!,anger,anger
196,15,196_15,Ross,This is broken!,anger,anger
196,16,196_16,Ross,It-it is broken!,anger,anger
196,17,196_17,Monica,"All right, let me see.  Will Chandler have sex tonight?  Don't count on it. Seems like it works to me.",neutral,disgust
198,0,198_0,Phoebe,"I think she took it pretty well. You know Paolo's over there right now, so...",neutral,neutral
198,1,198_1,Ross,"Ah...ooh! Well, looks like, uh, we kicked your butts.",joy,joy
198,2,198_2,Joey,"No-no, she kicked our butts. You could be on the Olympic standing-there team.",anger,joy
198,3,198_3,Ross,"Come on, two on one.",neutral,anger
198,4,198_4,Chandler,"What are you still doing here? She just broke up with the guy, it's time for you to swoop in!",surprise,disgust
198,5,198_5,Ross,"What, now?",surprise,anger
198,6,198_6,Joey,"Yes, now is when you swoop!",joy,joy
198,7,198_7,Joey,"You gotta make sure that when Paolo walks out of there, the first guy Rachel sees is you, She's gotta know that you're everything he's not!",joy,joy
198,8,198_8,Joey,"You're like, like the anti-Paolo!",anger,joy
198,9,198_9,Chandler,My Catholic friend is right.,neutral,neutral
198,10,198_10,Chandler,She's distraught.,neutral,sadness
198,11,198_11,Chandler,You're there for her.,neutral,joy
198,12,198_12,Chandler,"You pick up the pieces, and then you usher in the age of Ross!",joy,joy
200,0,200_0,Joey,I dont get it!,surprise,sadness
200,1,200_1,Joey,It was in my room all night!,anger,anger
200,2,200_2,Joey,"And if she didnt take it, and I didnt take it; and you  didnt take it, then who did?",anger,anger
200,3,200_3,Joey,Shh!,anger,surprise
200,4,200_4,Joey,Were trying to think!,anger,anger
199,0,199_0,Rachel,"Well, I just called Joshua",neutral,neutral
199,1,199_1,Phoebe,"Oh, how did it go?",sadness,neutral
199,2,199_2,Rachel,"Well, I did my best to convince him that Im not some crazy girl who is dying to get marriedIm just going through a hard time.",neutral,sadness
199,3,199_3,Phoebe,What did he say?,neutral,surprise
